unique_housing_id,geo,unique_id_in_geo,entity,gqrtotals,gqtotals,hhrtotals,hhtotals,hid,hinc,hsize,rhsize,rinc,sample_geo
1207,4013010101,1208,household,0.0,0.0,1.0,1.0,2.01500003671e+12,5.0,2.0,2.0,5.0,205
1208,4013010101,1209,household,0.0,0.0,1.0,1.0,2.01500003721e+12,3.0,2.0,2.0,3.0,127
1209,4013010101,1210,household,0.0,0.0,1.0,1.0,2.0150000414e+12,2.0,2.0,2.0,2.0,600
1210,4013010101,1211,household,0.0,0.0,1.0,1.0,2.01500005000e+12,4.0,1.0,1.0,4.0,119
1211,4013010101,1212,household,0.0,0.0,1.0,1.0,2.01500005009e+12,3.0,2.0,2.0,3.0,125
1212,4013010101,1213,household,0.0,0.0,1.0,1.0,2.01500006242e+12,3.0,2.0,2.0,3.0,128
1213,4013010101,1214,household,0.0,0.0,1.0,1.0,2.01500007236e+12,3.0,2.0,2.0,3.0,900
1214,4013010101,1215,household,0.0,0.0,1.0,1.0,2.01500008406e+12,4.0,2.0,2.0,4.0,803
1215,4013010101,1216,household,0.0,0.0,1.0,1.0,2.01500008411e+12,5.0,2.0,2.0,5.0,109
1216,4013010101,1217,household,0.0,0.0,1.0,1.0,2.01500008741e+12,5.0,2.0,2.0,5.0,803
1217,4013010101,1218,household,0.0,0.0,1.0,1.0,2.01500010055e+12,5.0,2.0,2.0,5.0,119
1218,4013010101,1219,household,0.0,0.0,1.0,1.0,2.01500010172e+12,2.0,1.0,1.0,2.0,203
1219,4013010101,1220,household,0.0,0.0,1.0,1.0,2.01500010658e+12,3.0,2.0,2.0,3.0,700
1220,4013010101,1221,household,0.0,0.0,1.0,1.0,2.01500010700e+12,1.0,1.0,1.0,1.0,900
1221,4013010101,1222,household,0.0,0.0,1.0,1.0,2.0150001071e+12,5.0,2.0,2.0,5.0,209
1222,4013010101,1223,household,0.0,0.0,1.0,1.0,2.01500010758e+12,4.0,4.0,4.0,4.0,128
1223,4013010101,1224,household,0.0,0.0,1.0,1.0,2.01500011217e+12,1.0,1.0,1.0,1.0,208
1224,4013010101,1225,household,0.0,0.0,1.0,1.0,2.01500011258e+12,3.0,2.0,2.0,3.0,500
1225,4013010101,1226,household,0.0,0.0,1.0,1.0,2.0150001133e+12,5.0,4.0,4.0,5.0,116
1226,4013010101,1227,household,0.0,0.0,1.0,1.0,2.01500011364e+12,5.0,2.0,2.0,5.0,111
1227,4013010101,1228,household,0.0,0.0,1.0,1.0,2.01500011667e+12,5.0,2.0,2.0,5.0,111
1228,4013010101,1229,household,0.0,0.0,1.0,1.0,2.01500012318e+12,5.0,2.0,2.0,5.0,112
1229,4013010101,1230,household,0.0,0.0,1.0,1.0,2.01500012319e+12,3.0,3.0,3.0,3.0,900
1230,4013010101,1231,household,0.0,0.0,1.0,1.0,2.01500013054e+12,5.0,2.0,2.0,5.0,117
1231,4013010101,1232,household,0.0,0.0,1.0,1.0,2.01500013054e+12,5.0,2.0,2.0,5.0,117
1232,4013010101,1233,household,0.0,0.0,1.0,1.0,2.01500013056e+12,5.0,2.0,2.0,5.0,111
1233,4013010101,1234,household,0.0,0.0,1.0,1.0,2.01500013056e+12,5.0,2.0,2.0,5.0,111
1234,4013010101,1235,household,0.0,0.0,1.0,1.0,2.01500013442e+12,5.0,2.0,2.0,5.0,805
1235,4013010101,1236,household,0.0,0.0,1.0,1.0,2.01500013442e+12,5.0,2.0,2.0,5.0,805
1236,4013010101,1237,household,0.0,0.0,1.0,1.0,2.01500013633e+12,5.0,7.0,7.0,5.0,800
1237,4013010101,1238,household,0.0,0.0,1.0,1.0,2.01500014054e+12,4.0,2.0,2.0,4.0,203
1238,4013010101,1239,household,0.0,0.0,1.0,1.0,2.01500014054e+12,4.0,2.0,2.0,4.0,203
1239,4013010101,1240,household,0.0,0.0,1.0,1.0,2.01500014382e+12,5.0,1.0,1.0,5.0,107
1240,4013010101,1241,household,0.0,0.0,1.0,1.0,2.01500014885e+12,5.0,2.0,2.0,5.0,112
1241,4013010101,1242,household,0.0,0.0,1.0,1.0,2.01500014998e+12,5.0,3.0,3.0,5.0,106
1242,4013010101,1243,household,0.0,0.0,1.0,1.0,2.015000151e+12,5.0,2.0,2.0,5.0,400
1243,4013010101,1244,household,0.0,0.0,1.0,1.0,2.01500015626e+12,5.0,1.0,1.0,5.0,126
1244,4013010101,1245,household,0.0,0.0,1.0,1.0,2.01500016079e+12,4.0,2.0,2.0,4.0,100
1245,4013010101,1246,household,0.0,0.0,1.0,1.0,2.01500016296e+12,3.0,2.0,2.0,3.0,113
1246,4013010101,1247,household,0.0,0.0,1.0,1.0,2.01500017026e+12,3.0,2.0,2.0,3.0,130
1247,4013010101,1248,household,0.0,0.0,1.0,1.0,2.0150001721e+12,2.0,1.0,1.0,2.0,700
1248,4013010101,1249,household,0.0,0.0,1.0,1.0,2.01500017272e+12,2.0,2.0,2.0,2.0,700
1249,4013010101,1250,household,0.0,0.0,1.0,1.0,2.01500017352e+12,5.0,4.0,4.0,5.0,102
1250,4013010101,1251,household,0.0,0.0,1.0,1.0,2.01500018242e+12,2.0,1.0,1.0,2.0,102
1251,4013010101,1252,household,0.0,0.0,1.0,1.0,2.01500019079e+12,5.0,3.0,3.0,5.0,112
1252,4013010101,1253,household,0.0,0.0,1.0,1.0,2.01500019178e+12,3.0,2.0,2.0,3.0,205
1253,4013010101,1254,household,0.0,0.0,1.0,1.0,2.01500019994e+12,4.0,7.0,7.0,4.0,100
1254,4013010101,1255,household,0.0,0.0,1.0,1.0,2.01500020106e+12,2.0,1.0,1.0,2.0,203
1255,4013010101,1256,household,0.0,0.0,1.0,1.0,2.015000205e+12,4.0,2.0,2.0,4.0,133
1256,4013010101,1257,household,0.0,0.0,1.0,1.0,2.01500020784e+12,4.0,1.0,1.0,4.0,115
1257,4013010101,1258,household,0.0,0.0,1.0,1.0,2.01500020863e+12,3.0,2.0,2.0,3.0,500
1258,4013010101,1259,household,0.0,0.0,1.0,1.0,2.01500020984e+12,5.0,3.0,3.0,5.0,107
1259,4013010101,1260,household,0.0,0.0,1.0,1.0,2.01500021406e+12,3.0,1.0,1.0,3.0,101
1260,4013010101,1261,household,0.0,0.0,1.0,1.0,2.01500022978e+12,3.0,5.0,5.0,3.0,122
1261,4013010101,1262,household,0.0,0.0,1.0,1.0,2.01500023130e+12,5.0,2.0,2.0,5.0,120
1262,4013010101,1263,household,0.0,0.0,1.0,1.0,2.01500023222e+12,3.0,2.0,2.0,3.0,131
1263,4013010101,1264,household,0.0,0.0,1.0,1.0,2.0150002399e+12,4.0,2.0,2.0,4.0,700
1264,4013010101,1265,household,0.0,0.0,1.0,1.0,2.01500024006e+12,2.0,3.0,3.0,2.0,123
1265,4013010101,1266,household,0.0,0.0,1.0,1.0,2.01500024409e+12,2.0,2.0,2.0,2.0,202
1266,4013010101,1267,household,0.0,0.0,1.0,1.0,2.01500024774e+12,5.0,2.0,2.0,5.0,203
1267,4013010101,1268,household,0.0,0.0,1.0,1.0,2.01500025036e+12,5.0,1.0,1.0,5.0,107
1268,4013010101,1269,household,0.0,0.0,1.0,1.0,2.01500025264e+12,1.0,1.0,1.0,1.0,104
1269,4013010101,1270,household,0.0,0.0,1.0,1.0,2.01500025738e+12,5.0,2.0,2.0,5.0,110
1270,4013010101,1271,household,0.0,0.0,1.0,1.0,2.01500025772e+12,2.0,2.0,2.0,2.0,128
1271,4013010101,1272,household,0.0,0.0,1.0,1.0,2.01500026484e+12,2.0,1.0,1.0,2.0,110
1272,4013010101,1273,household,0.0,0.0,1.0,1.0,2.01500026728e+12,5.0,2.0,2.0,5.0,131
1273,4013010101,1274,household,0.0,0.0,1.0,1.0,2.01500026893e+12,1.0,3.0,3.0,1.0,114
1274,4013010101,1275,household,0.0,0.0,1.0,1.0,2.01500027145e+12,3.0,1.0,1.0,3.0,100
1275,4013010101,1276,household,0.0,0.0,1.0,1.0,2.01500027183e+12,5.0,1.0,1.0,5.0,118
1276,4013010101,1277,household,0.0,0.0,1.0,1.0,2.0150002758e+12,5.0,2.0,2.0,5.0,132
1277,4013010101,1278,household,0.0,0.0,1.0,1.0,2.01500027671e+12,5.0,3.0,3.0,5.0,202
1278,4013010101,1279,household,0.0,0.0,1.0,1.0,2.01500027818e+12,5.0,6.0,6.0,5.0,807
1279,4013010101,1280,household,0.0,0.0,1.0,1.0,2.01500027818e+12,5.0,6.0,6.0,5.0,807
1280,4013010101,1281,household,0.0,0.0,1.0,1.0,2.01500027934e+12,3.0,2.0,2.0,3.0,900
1281,4013010101,1282,household,0.0,0.0,1.0,1.0,2.01500028686e+12,5.0,2.0,2.0,5.0,800
1282,4013010101,1283,household,0.0,0.0,1.0,1.0,2.01500028776e+12,3.0,1.0,1.0,3.0,111
1283,4013010101,1284,household,0.0,0.0,1.0,1.0,2.0150002888e+12,2.0,1.0,1.0,2.0,110
1284,4013010101,1285,household,0.0,0.0,1.0,1.0,2.01500030343e+12,3.0,1.0,1.0,3.0,128
1285,4013010101,1286,household,0.0,0.0,1.0,1.0,2.01500030352e+12,5.0,2.0,2.0,5.0,204
1286,4013010101,1287,household,0.0,0.0,1.0,1.0,2.01500030352e+12,5.0,2.0,2.0,5.0,204
1287,4013010101,1288,household,0.0,0.0,1.0,1.0,2.01500030596e+12,3.0,2.0,2.0,3.0,132
1288,4013010101,1289,household,0.0,0.0,1.0,1.0,2.01500031107e+12,3.0,1.0,1.0,3.0,118
1289,4013010101,1290,household,0.0,0.0,1.0,1.0,2.01500031576e+12,4.0,2.0,2.0,4.0,129
1290,4013010101,1291,household,0.0,0.0,1.0,1.0,2.01500031654e+12,5.0,2.0,2.0,5.0,400
1291,4013010101,1292,household,0.0,0.0,1.0,1.0,2.01500031806e+12,5.0,2.0,2.0,5.0,111
1292,4013010101,1293,household,0.0,0.0,1.0,1.0,2.01500032093e+12,3.0,4.0,4.0,3.0,109
1293,4013010101,1294,household,0.0,0.0,1.0,1.0,2.01500033288e+12,5.0,2.0,2.0,5.0,105
1294,4013010101,1295,household,0.0,0.0,1.0,1.0,2.01500033687e+12,4.0,2.0,2.0,4.0,133
1295,4013010101,1296,household,0.0,0.0,1.0,1.0,2.01500033838e+12,3.0,2.0,2.0,3.0,201
1296,4013010101,1297,household,0.0,0.0,1.0,1.0,2.01500033909e+12,5.0,7.0,7.0,5.0,300
1297,4013010101,1298,household,0.0,0.0,1.0,1.0,2.01500034461e+12,5.0,2.0,2.0,5.0,105
1298,4013010101,1299,household,0.0,0.0,1.0,1.0,2.01500034603e+12,2.0,1.0,1.0,2.0,900
1299,4013010101,1300,household,0.0,0.0,1.0,1.0,2.01500034992e+12,5.0,2.0,2.0,5.0,131
1300,4013010101,1301,household,0.0,0.0,1.0,1.0,2.01500035041e+12,5.0,2.0,2.0,5.0,201
1301,4013010101,1302,household,0.0,0.0,1.0,1.0,2.01500035433e+12,2.0,1.0,1.0,2.0,803
1302,4013010101,1303,household,0.0,0.0,1.0,1.0,2.01500035703e+12,4.0,2.0,2.0,4.0,803
1303,4013010101,1304,household,0.0,0.0,1.0,1.0,2.01500035828e+12,4.0,1.0,1.0,4.0,106
1304,4013010101,1305,household,0.0,0.0,1.0,1.0,2.01500036118e+12,4.0,2.0,2.0,4.0,205
1305,4013010101,1306,household,0.0,0.0,1.0,1.0,2.01500036184e+12,3.0,2.0,2.0,3.0,101
1306,4013010101,1307,household,0.0,0.0,1.0,1.0,2.0150003636e+12,4.0,1.0,1.0,4.0,121
1307,4013010101,1308,household,0.0,0.0,1.0,1.0,2.01500036422e+12,3.0,1.0,1.0,3.0,805
1308,4013010101,1309,household,0.0,0.0,1.0,1.0,2.01500036789e+12,5.0,2.0,2.0,5.0,101
1309,4013010101,1310,household,0.0,0.0,1.0,1.0,2.01500037243e+12,4.0,3.0,3.0,4.0,109
1310,4013010101,1311,household,0.0,0.0,1.0,1.0,2.01500037668e+12,4.0,2.0,2.0,4.0,108
1311,4013010101,1312,household,0.0,0.0,1.0,1.0,2.01500037901e+12,5.0,2.0,2.0,5.0,120
1312,4013010101,1313,household,0.0,0.0,1.0,1.0,2.01500038064e+12,5.0,4.0,4.0,5.0,400
1313,4013010101,1314,household,0.0,0.0,1.0,1.0,2.01500038957e+12,2.0,1.0,1.0,2.0,208
1314,4013010101,1315,household,0.0,0.0,1.0,1.0,2.01500039047e+12,3.0,2.0,2.0,3.0,114
1315,4013010101,1316,household,0.0,0.0,1.0,1.0,2.01500039425e+12,3.0,4.0,4.0,3.0,900
1316,4013010101,1317,household,0.0,0.0,1.0,1.0,2.01500039786e+12,5.0,2.0,2.0,5.0,807
1317,4013010101,1318,household,0.0,0.0,1.0,1.0,2.0150004022e+12,5.0,4.0,4.0,5.0,105
1318,4013010101,1319,household,0.0,0.0,1.0,1.0,2.01500041009e+12,5.0,5.0,5.0,5.0,108
1319,4013010101,1320,household,0.0,0.0,1.0,1.0,2.01500041018e+12,4.0,2.0,2.0,4.0,118
1320,4013010101,1321,household,0.0,0.0,1.0,1.0,2.01500041222e+12,4.0,2.0,2.0,4.0,900
1321,4013010101,1322,household,0.0,0.0,1.0,1.0,2.01500041551e+12,3.0,1.0,1.0,3.0,103
1322,4013010101,1323,household,0.0,0.0,1.0,1.0,2.01500042178e+12,2.0,2.0,2.0,2.0,134
1323,4013010101,1324,household,0.0,0.0,1.0,1.0,2.01500042445e+12,5.0,2.0,2.0,5.0,118
1324,4013010101,1325,household,0.0,0.0,1.0,1.0,2.01500043580e+12,5.0,2.0,2.0,5.0,204
1325,4013010101,1326,household,0.0,0.0,1.0,1.0,2.01500044231e+12,3.0,5.0,5.0,3.0,108
1326,4013010101,1327,household,0.0,0.0,1.0,1.0,2.01500044477e+12,5.0,2.0,2.0,5.0,107
1327,4013010101,1328,household,0.0,0.0,1.0,1.0,2.01500044511e+12,2.0,2.0,2.0,2.0,119
1328,4013010101,1329,household,0.0,0.0,1.0,1.0,2.01500044623e+12,2.0,2.0,2.0,2.0,800
1329,4013010101,1330,household,0.0,0.0,1.0,1.0,2.0150004474e+12,4.0,3.0,3.0,4.0,500
1330,4013010101,1331,household,0.0,0.0,1.0,1.0,2.01500045367e+12,2.0,2.0,2.0,2.0,205
1331,4013010101,1332,household,0.0,0.0,1.0,1.0,2.01500045936e+12,5.0,2.0,2.0,5.0,120
1332,4013010101,1333,household,0.0,0.0,1.0,1.0,2.01500045936e+12,5.0,2.0,2.0,5.0,120
1333,4013010101,1334,household,0.0,0.0,1.0,1.0,2.01500046300e+12,5.0,2.0,2.0,5.0,105
1334,4013010101,1335,household,0.0,0.0,1.0,1.0,2.01500046959e+12,5.0,2.0,2.0,5.0,203
1335,4013010101,1336,household,0.0,0.0,1.0,1.0,2.01500047004e+12,5.0,1.0,1.0,5.0,400
1336,4013010101,1337,household,0.0,0.0,1.0,1.0,2.01500047039e+12,5.0,2.0,2.0,5.0,205
1337,4013010101,1338,household,0.0,0.0,1.0,1.0,2.01500047335e+12,4.0,2.0,2.0,4.0,300
1338,4013010101,1339,household,0.0,0.0,1.0,1.0,2.01500047584e+12,5.0,2.0,2.0,5.0,104
1339,4013010101,1340,household,0.0,0.0,1.0,1.0,2.01500047862e+12,5.0,3.0,3.0,5.0,105
1340,4013010101,1341,household,0.0,0.0,1.0,1.0,2.01500047959e+12,3.0,4.0,4.0,3.0,117
1341,4013010101,1342,household,0.0,0.0,1.0,1.0,2.01500048464e+12,5.0,2.0,2.0,5.0,101
1342,4013010101,1343,household,0.0,0.0,1.0,1.0,2.01500049064e+12,3.0,1.0,1.0,3.0,130
1343,4013010101,1344,household,0.0,0.0,1.0,1.0,2.01500049639e+12,3.0,2.0,2.0,3.0,203
1344,4013010101,1345,household,0.0,0.0,1.0,1.0,2.01500050464e+12,5.0,2.0,2.0,5.0,112
1345,4013010101,1346,household,0.0,0.0,1.0,1.0,2.01500050537e+12,5.0,4.0,4.0,5.0,113
1346,4013010101,1347,household,0.0,0.0,1.0,1.0,2.01500050671e+12,4.0,2.0,2.0,4.0,204
1347,4013010101,1348,household,0.0,0.0,1.0,1.0,2.0150005068e+12,4.0,2.0,2.0,4.0,131
1348,4013010101,1349,household,0.0,0.0,1.0,1.0,2.0150005101e+12,3.0,2.0,2.0,3.0,106
1349,4013010101,1350,household,0.0,0.0,1.0,1.0,2.01500051167e+12,5.0,1.0,1.0,5.0,106
1350,4013010101,1351,household,0.0,0.0,1.0,1.0,2.01500051378e+12,5.0,3.0,3.0,5.0,101
1351,4013010101,1352,household,0.0,0.0,1.0,1.0,2.01500052267e+12,5.0,2.0,2.0,5.0,204
1352,4013010101,1353,household,0.0,0.0,1.0,1.0,2.01500052339e+12,3.0,3.0,3.0,3.0,130
1353,4013010101,1354,household,0.0,0.0,1.0,1.0,2.01500052779e+12,4.0,2.0,2.0,4.0,130
1354,4013010101,1355,household,0.0,0.0,1.0,1.0,2.01500052779e+12,4.0,2.0,2.0,4.0,130
1355,4013010101,1356,household,0.0,0.0,1.0,1.0,2.01500053115e+12,5.0,2.0,2.0,5.0,100
1356,4013010101,1357,household,0.0,0.0,1.0,1.0,2.01500053683e+12,5.0,3.0,3.0,5.0,800
1357,4013010101,1358,household,0.0,0.0,1.0,1.0,2.0150005375e+12,3.0,4.0,4.0,3.0,807
1358,4013010101,1359,household,0.0,0.0,1.0,1.0,2.01500054249e+12,5.0,2.0,2.0,5.0,102
1359,4013010101,1360,household,0.0,0.0,1.0,1.0,2.01500054249e+12,5.0,2.0,2.0,5.0,102
1360,4013010101,1361,household,0.0,0.0,1.0,1.0,2.0150005445e+12,5.0,3.0,3.0,5.0,204
1361,4013010101,1362,household,0.0,0.0,1.0,1.0,2.01500054844e+12,3.0,1.0,1.0,3.0,126
1362,4013010101,1363,household,0.0,0.0,1.0,1.0,2.01500054947e+12,4.0,2.0,2.0,4.0,128
1363,4013010101,1364,household,0.0,0.0,1.0,1.0,2.01500055345e+12,2.0,1.0,1.0,2.0,121
1364,4013010101,1365,household,0.0,0.0,1.0,1.0,2.01500055486e+12,3.0,4.0,4.0,3.0,102
1365,4013010101,1366,household,0.0,0.0,1.0,1.0,2.0150005568e+12,5.0,2.0,2.0,5.0,807
1366,4013010101,1367,household,0.0,0.0,1.0,1.0,2.01500055867e+12,3.0,2.0,2.0,3.0,108
1367,4013010101,1368,household,0.0,0.0,1.0,1.0,2.01500055888e+12,3.0,2.0,2.0,3.0,118
1368,4013010101,1369,household,0.0,0.0,1.0,1.0,2.01500056074e+12,4.0,3.0,3.0,4.0,116
1369,4013010101,1370,household,0.0,0.0,1.0,1.0,2.01500056362e+12,4.0,2.0,2.0,4.0,800
1370,4013010101,1371,household,0.0,0.0,1.0,1.0,2.01500056382e+12,3.0,2.0,2.0,3.0,101
1371,4013010101,1372,household,0.0,0.0,1.0,1.0,2.01500056664e+12,2.0,3.0,3.0,2.0,600
1372,4013010101,1373,household,0.0,0.0,1.0,1.0,2.01500056806e+12,2.0,2.0,2.0,2.0,101
1373,4013010101,1374,household,0.0,0.0,1.0,1.0,2.01500057192e+12,5.0,1.0,1.0,5.0,100
1374,4013010101,1375,household,0.0,0.0,1.0,1.0,2.0150005807e+12,3.0,1.0,1.0,3.0,103
1375,4013010101,1376,household,0.0,0.0,1.0,1.0,2.01500058285e+12,3.0,2.0,2.0,3.0,900
1376,4013010101,1377,household,0.0,0.0,1.0,1.0,2.01500058346e+12,2.0,2.0,2.0,2.0,300
1377,4013010101,1378,household,0.0,0.0,1.0,1.0,2.01500058758e+12,3.0,2.0,2.0,3.0,107
1378,4013010101,1379,household,0.0,0.0,1.0,1.0,2.01500058869e+12,5.0,5.0,5.0,5.0,133
1379,4013010101,1380,household,0.0,0.0,1.0,1.0,2.01500058924e+12,3.0,1.0,1.0,3.0,130
1380,4013010101,1381,household,0.0,0.0,1.0,1.0,2.01500059693e+12,5.0,3.0,3.0,5.0,129
1381,4013010101,1382,household,0.0,0.0,1.0,1.0,2.01500059724e+12,5.0,2.0,2.0,5.0,127
1382,4013010101,1383,household,0.0,0.0,1.0,1.0,2.01500059935e+12,4.0,2.0,2.0,4.0,205
1383,4013010101,1384,household,0.0,0.0,1.0,1.0,2.01500060104e+12,5.0,2.0,2.0,5.0,130
1384,4013010101,1385,household,0.0,0.0,1.0,1.0,2.01500061463e+12,5.0,1.0,1.0,5.0,134
1385,4013010101,1386,household,0.0,0.0,1.0,1.0,2.01500061688e+12,5.0,4.0,4.0,5.0,204
1386,4013010101,1387,household,0.0,0.0,1.0,1.0,2.01500061996e+12,5.0,2.0,2.0,5.0,104
1387,4013010101,1388,household,0.0,0.0,1.0,1.0,2.01500062149e+12,5.0,2.0,2.0,5.0,300
1388,4013010101,1389,household,0.0,0.0,1.0,1.0,2.01500062387e+12,2.0,6.0,6.0,2.0,100
1389,4013010101,1390,household,0.0,0.0,1.0,1.0,2.01500062844e+12,5.0,3.0,3.0,5.0,100
1390,4013010101,1391,household,0.0,0.0,1.0,1.0,2.01500062939e+12,3.0,1.0,1.0,3.0,209
1391,4013010101,1392,household,0.0,0.0,1.0,1.0,2.0150006299e+12,5.0,5.0,5.0,5.0,131
1392,4013010101,1393,household,0.0,0.0,1.0,1.0,2.01500063122e+12,5.0,2.0,2.0,5.0,111
1393,4013010101,1394,household,0.0,0.0,1.0,1.0,2.01500063445e+12,5.0,4.0,4.0,5.0,203
1394,4013010101,1395,household,0.0,0.0,1.0,1.0,2.01500063603e+12,5.0,2.0,2.0,5.0,102
1395,4013010101,1396,household,0.0,0.0,1.0,1.0,2.01500063976e+12,3.0,1.0,1.0,3.0,129
1396,4013010101,1397,household,0.0,0.0,1.0,1.0,2.01500064752e+12,3.0,2.0,2.0,3.0,129
1397,4013010101,1398,household,0.0,0.0,1.0,1.0,2.01500064862e+12,5.0,2.0,2.0,5.0,101
1398,4013010101,1399,household,0.0,0.0,1.0,1.0,2.01500065340e+12,5.0,2.0,2.0,5.0,803
1399,4013010101,1400,household,0.0,0.0,1.0,1.0,2.0150006546e+12,5.0,2.0,2.0,5.0,900
1400,4013010101,1401,household,0.0,0.0,1.0,1.0,2.01500065523e+12,2.0,2.0,2.0,2.0,600
1401,4013010101,1402,household,0.0,0.0,1.0,1.0,2.01500065967e+12,5.0,2.0,2.0,5.0,203
1402,4013010101,1403,household,0.0,0.0,1.0,1.0,2.01500066389e+12,5.0,3.0,3.0,5.0,102
1403,4013010101,1404,household,0.0,0.0,1.0,1.0,2.01500066569e+12,5.0,2.0,2.0,5.0,105
1404,4013010101,1405,household,0.0,0.0,1.0,1.0,2.01500066632e+12,4.0,2.0,2.0,4.0,101
1405,4013010101,1406,household,0.0,0.0,1.0,1.0,2.0150006711e+12,3.0,2.0,2.0,3.0,125
1406,4013010101,1407,household,0.0,0.0,1.0,1.0,2.01500067129e+12,4.0,2.0,2.0,4.0,807
1407,4013010101,1408,household,0.0,0.0,1.0,1.0,2.01500067466e+12,5.0,2.0,2.0,5.0,202
1408,4013010101,1409,household,0.0,0.0,1.0,1.0,2.01500068171e+12,2.0,1.0,1.0,2.0,600
1409,4013010101,1410,household,0.0,0.0,1.0,1.0,2.01500068325e+12,5.0,2.0,2.0,5.0,114
1410,4013010101,1411,household,0.0,0.0,1.0,1.0,2.01500069302e+12,4.0,1.0,1.0,4.0,204
1411,4013010101,1412,household,0.0,0.0,1.0,1.0,2.01500070094e+12,2.0,1.0,1.0,2.0,114
1412,4013010101,1413,household,0.0,0.0,1.0,1.0,2.01500070107e+12,5.0,2.0,2.0,5.0,205
1413,4013010101,1414,household,0.0,0.0,1.0,1.0,2.0150007018e+12,5.0,2.0,2.0,5.0,600
1414,4013010101,1415,household,0.0,0.0,1.0,1.0,2.0150007031e+12,4.0,5.0,5.0,4.0,131
1415,4013010101,1416,household,0.0,0.0,1.0,1.0,2.01500070353e+12,5.0,2.0,2.0,5.0,110
1416,4013010101,1417,household,0.0,0.0,1.0,1.0,2.01500070868e+12,4.0,2.0,2.0,4.0,204
1417,4013010101,1418,household,0.0,0.0,1.0,1.0,2.01500071164e+12,3.0,2.0,2.0,3.0,500
1418,4013010101,1419,household,0.0,0.0,1.0,1.0,2.01500071984e+12,3.0,1.0,1.0,3.0,118
1419,4013010101,1420,household,0.0,0.0,1.0,1.0,2.01500071987e+12,5.0,4.0,4.0,5.0,124
1420,4013010101,1421,household,0.0,0.0,1.0,1.0,2.01500072401e+12,4.0,2.0,2.0,4.0,202
1421,4013010101,1422,household,0.0,0.0,1.0,1.0,2.01500072442e+12,5.0,2.0,2.0,5.0,109
1422,4013010101,1423,household,0.0,0.0,1.0,1.0,2.01500072546e+12,4.0,3.0,3.0,4.0,110
1423,4013010101,1424,household,0.0,0.0,1.0,1.0,2.01500072847e+12,5.0,2.0,2.0,5.0,204
1424,4013010101,1425,household,0.0,0.0,1.0,1.0,2.01500072968e+12,1.0,1.0,1.0,1.0,132
1425,4013010101,1426,household,0.0,0.0,1.0,1.0,2.01500075772e+12,3.0,1.0,1.0,3.0,108
1426,4013010101,1427,household,0.0,0.0,1.0,1.0,2.0150007601e+12,5.0,2.0,2.0,5.0,131
1427,4013010101,1428,household,0.0,0.0,1.0,1.0,2.01500076643e+12,3.0,2.0,2.0,3.0,400
1428,4013010101,1429,household,0.0,0.0,1.0,1.0,2.01500077085e+12,4.0,1.0,1.0,4.0,205
1429,4013010101,1430,household,0.0,0.0,1.0,1.0,2.01500078055e+12,5.0,2.0,2.0,5.0,112
1430,4013010101,1431,household,0.0,0.0,1.0,1.0,2.0150007838e+12,3.0,4.0,4.0,3.0,120
1431,4013010101,1432,household,0.0,0.0,1.0,1.0,2.01500078728e+12,3.0,2.0,2.0,3.0,114
1432,4013010101,1433,household,0.0,0.0,1.0,1.0,2.01500078816e+12,2.0,2.0,2.0,2.0,900
1433,4013010101,1434,household,0.0,0.0,1.0,1.0,2.01500079174e+12,2.0,1.0,1.0,2.0,500
1434,4013010101,1435,household,0.0,0.0,1.0,1.0,2.01500079405e+12,4.0,2.0,2.0,4.0,107
1435,4013010101,1436,household,0.0,0.0,1.0,1.0,2.01500079579e+12,5.0,2.0,2.0,5.0,101
1436,4013010101,1437,household,0.0,0.0,1.0,1.0,2.01500080444e+12,3.0,3.0,3.0,3.0,209
1437,4013010101,1438,household,0.0,0.0,1.0,1.0,2.01500080444e+12,3.0,3.0,3.0,3.0,209
1438,4013010101,1439,household,0.0,0.0,1.0,1.0,2.01500080832e+12,5.0,2.0,2.0,5.0,128
1439,4013010101,1440,household,0.0,0.0,1.0,1.0,2.01500081434e+12,3.0,1.0,1.0,3.0,600
1440,4013010101,1441,household,0.0,0.0,1.0,1.0,2.01500081882e+12,3.0,2.0,2.0,3.0,900
1441,4013010101,1442,household,0.0,0.0,1.0,1.0,2.01500081986e+12,4.0,2.0,2.0,4.0,110
1442,4013010101,1443,household,0.0,0.0,1.0,1.0,2.01500082737e+12,5.0,3.0,3.0,5.0,120
1443,4013010101,1444,household,0.0,0.0,1.0,1.0,2.01500083199e+12,5.0,2.0,2.0,5.0,100
1444,4013010101,1445,household,0.0,0.0,1.0,1.0,2.01500083199e+12,5.0,2.0,2.0,5.0,100
1445,4013010101,1446,household,0.0,0.0,1.0,1.0,2.01500083428e+12,4.0,2.0,2.0,4.0,134
1446,4013010101,1447,household,0.0,0.0,1.0,1.0,2.0150008413e+12,2.0,1.0,1.0,2.0,131
1447,4013010101,1448,household,0.0,0.0,1.0,1.0,2.01500084503e+12,3.0,2.0,2.0,3.0,102
1448,4013010101,1449,household,0.0,0.0,1.0,1.0,2.01500084941e+12,5.0,4.0,4.0,5.0,203
1449,4013010101,1450,household,0.0,0.0,1.0,1.0,2.01500085642e+12,3.0,2.0,2.0,3.0,110
1450,4013010101,1451,household,0.0,0.0,1.0,1.0,2.01500085826e+12,4.0,1.0,1.0,4.0,105
